Date,Temp,Hum,Light,Is_Raining,Will_Rain
2023-04-12 01:08,26500,88200,4095,NO,NO
2023-04-12 01:10,26500,88200,4095,NO,NO
2023-04-12 01:12,26500,87900,4095,NO,NO
2023-04-12 01:14,26500,88200,4095,NO,NO
2023-04-12 01:16,26500,87900,4095,NO,NO
2023-04-12 01:18,26400,88000,4095,NO,NO
2023-04-12 01:20,26500,87900,4095,NO,NO
2023-04-12 01:22,26400,87800,4095,NO,NO
2023-04-12 01:24,26400,87500,4095,NO,NO
2023-04-12 01:26,26400,87300,4095,NO,NO
2023-04-12 01:28,26400,87300,4095,NO,NO
2023-04-12 01:30,26400,87300,4095,NO,NO
2023-04-12 01:32,26400,87300,4095,NO,NO
2023-04-12 01:34,26400,87000,4095,NO,NO
2023-04-12 01:36,26400,87300,4095,NO,NO
2023-04-12 01:38,26400,87000,4095,NO,NO
2023-04-12 01:40,26400,86800,4095,NO,NO
2023-04-12 01:42,26300,87000,4095,NO,NO
2023-04-12 01:44,26300,87000,4095,NO,NO
2023-04-12 01:46,26300,86800,4095,NO,NO
2023-04-12 01:48,26300,86800,4095,NO,NO
2023-04-12 01:50,26300,86500,4095,NO,NO
2023-04-12 01:52,26300,86800,4095,NO,NO
2023-04-12 01:54,26300,86800,4095,NO,NO
2023-04-12 01:56,26300,86500,4095,NO,NO
2023-04-12 01:58,26300,86000,4095,NO,NO
2023-04-12 02:00,26300,85500,4095,NO,NO
2023-04-12 02:02,26200,85200,4095,NO,NO
2023-04-12 02:04,26200,85200,4095,NO,NO
2023-04-12 02:06,26200,85400,4095,NO,NO
2023-04-12 02:08,26200,85600,4095,NO,NO
2023-04-12 02:10,26200,85600,4095,NO,NO
2023-04-12 02:12,26200,85600,4095,NO,NO
2023-04-12 02:14,26200,85600,4095,NO,NO
2023-04-12 02:16,26200,85200,4095,NO,NO
2023-04-12 02:18,26200,85200,4095,NO,NO
2023-04-12 02:20,26200,85400,4095,NO,NO
2023-04-12 02:22,26200,85400,4095,NO,NO
2023-04-12 02:24,26200,85400,4095,NO,NO
2023-04-12 02:26,26200,85400,4095,NO,NO
2023-04-12 02:28,26200,85000,4095,NO,NO
2023-04-12 02:30,26200,85000,4095,NO,NO
2023-04-12 02:32,26200,85000,4095,NO,NO
2023-04-12 02:34,26200,85200,4095,NO,NO
2023-04-12 04:56,26200,85400,3281,NO,NO
2023-04-12 04:58,26900,82000,3177,NO,NO
2023-04-12 05:00,25700,82500,3061,NO,NO
2023-04-12 05:02,25700,82500,2994,NO,NO
2023-04-12 05:04,25600,82700,2918,NO,NO
2023-04-12 05:06,25700,82700,2846,NO,NO
2023-04-12 05:08,25700,82700,2753,NO,NO
2023-04-12 05:12,25700,82700,3400,NO,NO
2023-04-12 05:14,25700,82700,3400,NO,NO
2023-04-12 05:16,25700,82800,3400,NO,NO
2023-04-12 05:18,25900,83900,3400,NO,NO
2023-04-12 05:20,26400,83900,3400,NO,NO
2023-04-12 05:22,26200,82800,3400,NO,NO
2023-04-12 05:24,25900,82700,3400,NO,NO
2023-04-12 05:26,25800,83200,3400,NO,NO
2023-04-12 05:28,25700,83500,3400,NO,NO
2023-04-12 05:30,25700,83800,3400,NO,NO
2023-04-12 05:32,25700,84400,3400,NO,NO
2023-04-12 05:34,25700,84400,3400,NO,NO
2023-04-12 05:36,25800,84700,3400,NO,NO
2023-04-12 05:38,26400,84900,3400,NO,NO
2023-04-12 05:40,26300,84900,3400,NO,NO
2023-04-12 05:42,26200,85900,3400,NO,NO
2023-04-12 05:44,26200,85900,3400,NO,NO
2023-04-12 05:46,26000,86100,3400,NO,NO
2023-04-12 05:48,25900,86000,3400,NO,NO
2023-04-12 05:50,25800,86200,3400,NO,NO
2023-04-12 05:52,25800,86200,3400,NO,NO
2023-04-12 05:54,25700,86100,3400,NO,NO
2023-04-12 05:56,25700,86100,3400,NO,NO
2023-04-12 05:58,25700,86100,3400,NO,NO
2023-04-12 06:00,25700,86300,3400,NO,NO
2023-04-12 06:02,25800,86500,3400,NO,NO
2023-04-12 06:04,25800,86700,3400,NO,NO
2023-04-12 06:06,25800,86700,3400,NO,NO
2023-04-12 06:08,25900,86700,3400,NO,NO
2023-04-12 06:10,25800,86200,3400,NO,NO
2023-04-12 06:12,25800,85500,3400,NO,NO
2023-04-12 06:14,25800,86200,3400,NO,NO
2023-04-12 06:16,25800,86000,3400,NO,NO
2023-04-12 06:18,25800,86500,3400,NO,NO
2023-04-12 06:20,25800,85700,3400,NO,NO
2023-04-12 06:22,25800,81400,3400,NO,NO
2023-04-12 06:24,25800,85500,3400,NO,NO
2023-04-12 06:26,25800,86200,3400,NO,NO
2023-04-12 06:28,25800,85300,3400,NO,NO
2023-04-12 06:30,25800,85500,3400,NO,NO
2023-04-12 06:32,25900,85700,3400,NO,NO
2023-04-12 06:34,25900,85700,3400,NO,NO
2023-04-12 06:36,26000,86400,3400,NO,NO
2023-04-12 06:38,26100,86900,3400,NO,NO
2023-04-12 06:40,26300,88300,3400,NO,NO
2023-04-12 06:42,26400,88900,3400,NO,NO
2023-04-12 06:44,26300,88000,3400,NO,NO
2023-04-12 06:46,26400,87500,3400,NO,NO
2023-04-12 06:48,26500,86700,3400,NO,NO
2023-04-12 06:50,26400,86000,3400,NO,NO
2023-04-12 06:52,26300,86300,3400,NO,NO
2023-04-12 06:54,26200,86900,3400,NO,NO
2023-04-12 06:56,26300,86500,3400,NO,NO
2023-04-12 06:58,26600,86400,3400,NO,NO
2023-04-12 07:00,26600,85400,3400,NO,NO
2023-04-12 07:02,26700,85200,3400,NO,NO
2023-04-12 07:04,26800,84900,3400,NO,NO
2023-04-12 07:06,26800,84900,3400,NO,NO
2023-04-12 07:08,26800,84500,3400,NO,NO
2023-04-12 07:10,26900,84500,3400,NO,NO
2023-04-12 07:12,26900,84700,3400,NO,NO
2023-04-12 07:14,27000,84600,3400,NO,NO
2023-04-12 07:16,27000,84200,3400,NO,NO
2023-04-12 07:18,27000,80900,3400,NO,NO
2023-04-12 07:20,26900,80800,3400,NO,NO
2023-04-12 07:22,26900,85100,3400,NO,NO
2023-04-12 07:24,27000,84800,3400,NO,NO
2023-04-12 07:26,27000,84400,3400,NO,NO
2023-04-12 07:36,27100,84200,3400,NO,NO
2023-04-12 07:38,27200,84400,3400,NO,NO
2023-04-12 07:40,27200,84200,3400,NO,NO
2023-04-12 07:42,27200,84400,3400,NO,NO
2023-04-12 07:44,27200,85000,3400,NO,NO
2023-04-12 07:46,27100,84400,3400,NO,NO
2023-04-12 07:48,27200,83400,3400,NO,NO
2023-04-12 07:50,27200,83100,3400,NO,NO
2023-04-12 07:52,27200,82900,3400,NO,NO
2023-04-12 07:54,27300,82800,3400,NO,NO
2023-04-12 07:56,27200,82600,3400,NO,NO
2023-04-12 07:58,27200,83400,3400,NO,NO
2023-04-12 08:00,27200,83600,3400,NO,NO
2023-04-12 08:02,27200,83600,3400,NO,NO
2023-04-12 08:04,27300,83700,3400,NO,NO
2023-04-12 08:06,27300,83300,3400,NO,NO
2023-04-12 08:08,27300,83500,3400,NO,NO
2023-04-12 08:10,27300,82000,3400,NO,NO
2023-04-12 08:12,27300,81300,3400,NO,NO
2023-04-12 08:14,27400,80600,3400,NO,NO
2023-04-12 08:16,27500,81400,3400,NO,NO
2023-04-12 08:18,27500,81000,3400,NO,NO
2023-04-12 08:20,27600,79900,3400,NO,NO
2023-04-12 08:22,27600,81200,3400,NO,NO
2023-04-12 08:24,27600,81700,3400,NO,NO
2023-04-12 08:26,27600,82000,3400,NO,NO
2023-04-12 08:28,27600,82500,3400,NO,NO
2023-04-12 08:30,27800,79100,3400,NO,NO
2023-04-12 08:32,27800,81800,3400,NO,NO
2023-04-12 08:34,27800,82400,3400,NO,NO
2023-04-12 08:36,27700,82500,3400,NO,NO
2023-04-12 08:38,27800,82800,3400,NO,NO
2023-04-12 08:40,27700,83200,3400,NO,NO
2023-04-12 08:44,27700,83200,3400,NO,NO
2023-04-12 08:46,27700,84400,3400,NO,NO
2023-04-12 08:48,27900,85200,3400,NO,NO
2023-04-12 08:50,28400,83700,3400,NO,NO
2023-04-12 08:52,28300,82400,3400,NO,NO
2023-04-12 08:54,28400,84500,3400,NO,NO
2023-04-12 08:56,28300,84100,3400,NO,NO
2023-04-12 08:58,28400,83900,3400,NO,NO
2023-04-12 09:00,28300,84700,3400,NO,NO
2023-04-12 09:02,28400,82100,3400,NO,NO
2023-04-12 09:04,28400,83100,3400,NO,NO
2023-04-12 09:06,28600,81300,3400,NO,NO
2023-04-12 09:08,28600,84200,3400,NO,NO
2023-04-12 09:10,28400,85000,3400,NO,NO
2023-04-12 09:12,28600,85900,3400,NO,NO
2023-04-12 09:14,28800,81500,3400,NO,NO
2023-04-12 09:16,29000,80300,3400,NO,NO
2023-04-12 09:18,29000,80900,3400,NO,NO
2023-04-12 09:20,29100,81900,3400,NO,NO
2023-04-12 09:22,28900,83500,3400,NO,NO
2023-04-12 09:24,28800,84500,3400,NO,NO
2023-04-12 09:26,29000,82400,3400,NO,NO
2023-04-12 09:28,29200,74900,3400,NO,NO
2023-04-12 09:30,29400,76400,3400,NO,NO
2023-04-12 09:32,29500,74200,3400,NO,NO
2023-04-12 09:34,29400,74900,3400,NO,NO
2023-04-12 09:36,29500,76700,3400,NO,NO
2023-04-12 09:38,29600,77000,3400,NO,NO
2023-04-12 09:40,29500,80200,3400,NO,NO
2023-04-12 09:42,29300,82000,3400,NO,NO
2023-04-12 09:44,29200,83200,3400,NO,NO
2023-04-12 09:46,29400,81300,3400,NO,NO
2023-04-12 09:48,29600,79200,3400,NO,NO
2023-04-12 09:50,29500,78900,3400,NO,NO
2023-04-12 09:52,29400,81200,3400,NO,NO
2023-04-12 09:54,29600,75000,3400,NO,NO
2023-04-12 09:56,29600,80100,3400,NO,NO
2023-04-12 09:58,29500,81700,3400,NO,NO
2023-04-12 10:00,29500,82400,3400,NO,NO
2023-04-12 10:02,29400,82900,3400,NO,NO
2023-04-12 10:04,29300,82200,3400,NO,NO
2023-04-12 10:06,29100,80100,3400,NO,NO
2023-04-12 10:08,29000,81400,3400,NO,NO
2023-04-12 10:10,28700,84200,3400,NO,NO
2023-04-12 10:12,28700,83000,3400,NO,NO
2023-04-12 10:14,28600,81600,3400,NO,NO
2023-04-12 10:16,28600,77800,3400,NO,NO
2023-04-12 10:18,28600,78300,3400,NO,NO
2023-04-12 10:20,28600,76900,3400,NO,NO
2023-04-12 10:22,28700,74300,3400,NO,NO
2023-04-12 10:24,28800,72300,3400,NO,NO
2023-04-12 10:26,28900,73300,3400,NO,NO
2023-04-12 10:28,29000,72600,3400,NO,NO
2023-04-12 10:30,29100,73900,3400,NO,NO
2023-04-12 10:32,29200,76600,3400,NO,NO
2023-04-12 10:34,29300,77100,3400,NO,NO
2023-04-12 10:36,29300,76800,3400,NO,NO
2023-04-12 10:38,29400,75000,3400,NO,NO
2023-04-12 10:40,29700,70600,3400,NO,NO
2023-04-12 10:42,29600,72300,3400,NO,NO
2023-04-12 10:44,29700,69300,3400,NO,NO
2023-04-12 10:46,29700,70000,3400,NO,NO
2023-04-12 10:48,29600,69000,3400,NO,NO
2023-04-12 10:50,29800,66700,3400,NO,NO
2023-04-12 10:52,30100,64000,3400,NO,NO
2023-04-12 10:54,30200,64700,3400,NO,NO
2023-04-12 10:56,30400,67200,3400,NO,NO
2023-04-12 10:58,30400,65800,3400,NO,NO
2023-04-12 11:00,30500,63600,3400,NO,NO
2023-04-12 11:02,30700,63700,3400,NO,NO
2023-04-12 11:06,30800,67600,3400,NO,NO
2023-04-12 11:08,30700,63600,3400,NO,NO
2023-04-12 11:10,30900,62400,3400,NO,NO
2023-04-12 11:12,30700,62200,3400,NO,NO
2023-04-12 11:14,30300,67200,3400,NO,NO
2023-04-12 11:16,30200,64200,3400,NO,NO
2023-04-12 11:18,30200,68200,3400,NO,NO
2023-04-12 11:20,30400,64500,3400,NO,NO
2023-04-12 11:22,30600,62300,3400,NO,NO
2023-04-12 11:24,30700,60800,3400,NO,NO
2023-04-12 11:26,30900,62100,3400,NO,NO
2023-04-12 11:28,30800,61500,3400,NO,NO
2023-04-12 11:30,30800,63700,3400,NO,NO
2023-04-12 11:32,30700,64700,3400,NO,NO
2023-04-12 11:34,30800,62300,3400,NO,NO
2023-04-12 11:36,31100,59500,3400,NO,NO
2023-04-12 11:38,31200,59700,3400,NO,NO
2023-04-12 11:40,31300,60500,3400,NO,NO
2023-04-12 11:42,31300,61700,3400,NO,NO
2023-04-12 11:44,31100,63400,3400,NO,NO
2023-04-12 11:46,31200,61600,3400,NO,NO
2023-04-12 11:48,31200,63800,3400,NO,NO
2023-04-12 11:50,31200,63900,3400,NO,NO
2023-04-12 11:52,31300,63500,3400,NO,NO
2023-04-12 11:54,31300,62000,3400,NO,NO
2023-04-12 11:56,31400,59900,3400,NO,NO
2023-04-12 11:58,31500,59000,3400,NO,NO
2023-04-12 12:00,31600,57600,3400,NO,NO
2023-04-12 12:02,31500,59800,3400,NO,NO
2023-04-12 12:04,31400,61300,3400,NO,NO
2023-04-12 12:06,31400,60700,3400,NO,NO
2023-04-12 12:08,31500,57500,3400,NO,NO
2023-04-12 12:10,31500,60800,3400,NO,NO
2023-04-12 12:12,31500,58700,3400,NO,NO
2023-04-12 12:14,31700,56100,3400,NO,NO
2023-04-12 12:16,31700,58800,3400,NO,NO
2023-04-12 12:18,31700,58100,3400,NO,NO
2023-04-12 12:20,31700,55400,3400,NO,NO
2023-04-12 12:22,31800,57100,3400,NO,NO
2023-04-12 12:24,31900,57000,3400,NO,NO
2023-04-12 12:26,32100,54600,3400,NO,NO
2023-04-12 12:28,32100,54900,3400,NO,NO
2023-04-12 12:30,32200,55500,3400,NO,NO
2023-04-12 12:32,32000,55900,3400,NO,NO
2023-04-12 12:34,32000,54900,3400,NO,NO
2023-04-12 12:36,32000,53600,3400,NO,NO
2023-04-12 12:38,32200,55400,3400,NO,NO
2023-04-12 12:40,32300,54200,3400,NO,NO
2023-04-12 12:42,32400,55400,3400,NO,NO
2023-04-12 12:44,32200,54900,3400,NO,NO
2023-04-12 12:46,32400,53600,3400,NO,NO
2023-04-12 12:48,32500,54300,3400,NO,NO
2023-04-12 12:50,32600,54500,3400,NO,NO
2023-04-12 12:52,32800,53200,3400,NO,NO
2023-04-12 12:54,32800,53700,3400,NO,NO
2023-04-12 12:56,32600,54100,3400,NO,NO
2023-04-12 12:58,32600,52800,3400,NO,NO
2023-04-12 13:00,32600,52500,3400,NO,NO
2023-04-12 13:02,32600,52900,3400,NO,NO
2023-04-12 13:04,32500,52600,3400,NO,NO
2023-04-12 13:06,32300,53000,3400,NO,NO
2023-04-12 13:08,32300,53900,3400,NO,NO
2023-04-12 13:10,32200,53100,3400,NO,NO
2023-04-12 13:12,32000,51400,3400,NO,NO
2023-04-12 13:14,32000,53000,3400,NO,NO
2023-04-12 13:16,32000,54100,3400,NO,NO
2023-04-12 13:18,32000,54100,3400,NO,NO
2023-04-12 13:20,32000,55200,3400,NO,NO
2023-04-12 13:22,32000,55300,3400,NO,NO
2023-04-12 13:24,32000,55400,3400,NO,NO
2023-04-12 13:26,32100,55900,3400,NO,NO
2023-04-12 13:28,32000,56500,3400,NO,NO
2023-04-12 13:30,32000,57300,3400,NO,NO
2023-04-12 13:32,31900,58300,3400,NO,NO
2023-04-12 13:34,32000,58700,3400,NO,NO
2023-04-12 13:36,32100,58600,3400,NO,NO
2023-04-12 13:38,32000,58900,3400,NO,NO
2023-04-12 13:40,32100,59500,3400,NO,NO
2023-04-12 13:42,32200,59500,3400,NO,NO
2023-04-12 13:44,32100,60000,3400,NO,NO
2023-04-12 13:46,31900,60200,3400,NO,NO
2023-04-12 13:48,31800,60100,3400,NO,NO
2023-04-12 13:50,31900,59900,3400,NO,NO
2023-04-12 13:52,32000,58700,3400,NO,NO
2023-04-12 13:54,32200,57900,3400,NO,NO
2023-04-12 13:56,32300,57900,3400,NO,NO
2023-04-12 13:58,32200,58500,3400,NO,NO
2023-04-12 14:00,32000,58200,3400,NO,NO
2023-04-12 14:02,31600,58500,3400,NO,NO
2023-04-12 14:04,31600,58500,3400,NO,NO
2023-04-12 14:06,31700,58600,3400,NO,NO
2023-04-12 14:08,31700,58600,3400,NO,NO
2023-04-12 14:10,31500,58300,3400,NO,NO
2023-04-12 14:12,31400,59100,3400,NO,NO
2023-04-12 14:14,31300,59900,3400,NO,NO
2023-04-12 14:16,30900,61000,3400,NO,NO
2023-04-12 14:18,30600,61800,3400,NO,NO
2023-04-12 14:20,30400,62400,3400,NO,NO
2023-04-12 14:22,30400,62400,3400,NO,NO
2023-04-12 14:24,30400,62500,3400,NO,NO
2023-04-12 14:26,30300,63100,3400,NO,NO
2023-04-12 14:28,30200,63100,3400,NO,NO
2023-04-12 14:30,30300,63800,3400,NO,NO
2023-04-12 14:32,30300,63400,3400,NO,NO
2023-04-12 14:34,30200,63800,3400,NO,NO
2023-04-12 14:36,30000,63900,3400,NO,NO
2023-04-12 14:38,29900,64100,3400,NO,NO
2023-04-12 14:40,29900,64200,3400,NO,NO
2023-04-12 14:42,29900,64500,3400,NO,NO
2023-04-12 14:44,29900,64900,3400,NO,NO
2023-04-12 14:46,29800,65000,3400,NO,NO
2023-04-12 14:48,29700,65200,3400,NO,NO
2023-04-12 14:50,29600,64700,3400,NO,NO
2023-04-12 14:52,29600,64200,3400,NO,NO
2023-04-12 14:54,29600,64200,3400,NO,NO
2023-04-12 14:56,29600,64300,3400,NO,NO
2023-04-12 14:58,29600,64100,3400,NO,NO
2023-04-12 15:00,29600,64500,3400,NO,NO
2023-04-12 15:02,29600,63600,3400,NO,NO
2023-04-12 15:04,29600,63700,3400,NO,NO
2023-04-12 15:06,29500,63700,3400,NO,NO
2023-04-12 15:08,29500,63600,3400,NO,NO
2023-04-12 15:10,29500,63800,3400,NO,NO
2023-04-12 15:12,29500,63800,3400,NO,NO
2023-04-12 15:14,29400,64000,3400,NO,NO
2023-04-12 15:16,29400,63800,3400,NO,NO
2023-04-12 15:18,29300,64200,3400,NO,NO
2023-04-12 15:20,29300,64500,3400,NO,NO
2023-04-12 15:22,29300,64800,3400,NO,NO
2023-04-12 15:24,29200,65100,3400,NO,NO
2023-04-12 15:26,29100,65600,3400,NO,NO
2023-04-12 15:28,29100,65400,3400,NO,NO
2023-04-12 15:30,29000,65300,3400,NO,NO
2023-04-12 15:32,29100,65500,3400,NO,NO
2023-04-12 15:34,29000,65200,3400,NO,NO
2023-04-12 15:36,29000,65400,3400,NO,NO
2023-04-12 15:38,29000,65700,3400,NO,NO
2023-04-12 15:40,29000,65800,3400,NO,NO
2023-04-12 15:42,28900,65900,3400,NO,NO
2023-04-12 15:44,28900,65900,3400,NO,NO
2023-04-12 15:46,29000,66400,3400,NO,NO
2023-04-12 15:48,28900,66700,3400,NO,NO
2023-04-12 15:50,29000,66800,3400,NO,NO
2023-04-12 15:52,29000,66900,3400,NO,NO
2023-04-12 15:54,29000,66800,3400,NO,NO
2023-04-12 15:56,28900,67200,3400,NO,NO
2023-04-12 15:58,28900,67400,3400,NO,NO
2023-04-12 16:00,29000,67300,3400,NO,NO
2023-04-12 16:02,28800,67400,3400,NO,NO
2023-04-12 16:04,28700,68100,3400,NO,NO
2023-04-12 16:06,28700,68000,3400,NO,NO
2023-04-12 16:08,28700,68300,3400,NO,NO
2023-04-12 16:10,28800,68400,3400,NO,NO
2023-04-12 16:12,28800,68500,3400,NO,NO
2023-04-12 16:14,28900,68900,3400,NO,NO
2023-04-12 16:16,29000,68300,3400,NO,NO
2023-04-12 16:18,28900,68300,3400,NO,NO
2023-04-12 16:20,28900,68300,3400,NO,NO
2023-04-12 16:22,28900,68300,3400,NO,NO
2023-04-12 16:24,28900,68900,3400,NO,NO
2023-04-12 16:26,28900,69400,3400,NO,NO
2023-04-12 16:28,28900,70800,3400,NO,NO
2023-04-12 16:30,28800,71800,3400,NO,NO
2023-04-12 16:32,28700,72300,3400,NO,NO
2023-04-12 16:34,28700,72900,3400,NO,NO
2023-04-12 16:36,28700,74400,3400,NO,NO
2023-04-12 16:38,28600,74600,3400,NO,NO
2023-04-12 16:40,28600,74900,3400,NO,NO
2023-04-12 16:42,28600,74500,3400,NO,NO
2023-04-12 16:44,28600,75100,3400,NO,NO
2023-04-12 16:46,28600,75300,3400,NO,NO
2023-04-12 16:48,28600,75400,3400,NO,NO
2023-04-12 16:50,28600,75500,3400,NO,NO
2023-04-12 16:52,28500,75900,3400,NO,NO
2023-04-12 16:54,28500,75700,3400,NO,NO
2023-04-12 16:56,28500,75700,3400,NO,NO
2023-04-12 16:58,28400,75800,3400,NO,NO
2023-04-12 18:48,27800,80100,3400,NO,NO
2023-04-12 18:50,27600,80400,3400,NO,NO
2023-04-12 18:52,27700,80400,3400,NO,NO
2023-04-12 18:54,27700,80200,3400,NO,NO
2023-04-12 18:56,27700,80500,3400,NO,NO
2023-04-12 18:58,27600,80500,3400,NO,NO
2023-04-12 19:00,27600,80500,3400,NO,NO
2023-04-12 19:02,27600,80700,3400,NO,NO
2023-04-12 19:04,27600,81000,3400,NO,NO
2023-04-12 19:06,27600,81000,3400,NO,NO
2023-04-12 19:08,27600,81400,3400,NO,NO
2023-04-12 19:10,27600,81700,3400,NO,NO
2023-04-12 19:12,27600,81500,3400,NO,NO
2023-04-12 19:14,27600,81400,3400,NO,NO
2023-04-12 19:16,27600,81500,3400,NO,NO
2023-04-12 19:18,27600,81900,3400,NO,NO
2023-04-12 19:20,27600,81900,3400,NO,NO
2023-04-12 19:22,27600,81700,3400,NO,NO
2023-04-12 19:24,27600,82000,3400,NO,NO
2023-04-12 19:26,27600,81900,3400,NO,NO
2023-04-12 19:28,27600,82500,3400,NO,NO
2023-04-12 19:30,27600,82500,3400,NO,NO
2023-04-12 19:32,27600,82400,3400,NO,NO
2023-04-12 19:34,27600,82700,3400,NO,NO
2023-04-12 19:36,27600,82900,3400,NO,NO
2023-04-12 19:38,27600,82400,3400,NO,NO
2023-04-12 19:40,27600,81900,3400,NO,NO
2023-04-12 19:42,27600,81900,3400,NO,NO
2023-04-12 19:44,27600,81700,3400,NO,NO
2023-04-12 19:46,27600,81900,3400,NO,NO
2023-04-12 19:48,27500,81500,3400,NO,NO
2023-04-12 19:50,27500,80900,3400,NO,NO
2023-04-12 19:52,27500,80700,3400,NO,NO
2023-04-12 19:54,27500,81000,3400,NO,NO
2023-04-12 19:56,27500,81400,3400,NO,NO
2023-04-12 19:58,27500,81000,3400,NO,NO
2023-04-12 20:00,27500,80900,3400,NO,NO
2023-04-12 20:02,27400,80600,3400,NO,NO
2023-04-12 20:04,27400,80800,3400,NO,NO
2023-04-12 20:06,27400,81000,3400,NO,NO
2023-04-12 20:08,27400,81000,3400,NO,NO
2023-04-12 20:10,27400,81000,3400,NO,NO
2023-04-12 20:12,27400,81100,3400,NO,NO
2023-04-12 20:14,27400,80600,3400,NO,NO
2023-04-12 20:16,27300,80500,3400,NO,NO
2023-04-12 20:18,27300,80000,3400,NO,NO
2023-04-12 20:20,27300,80500,3400,NO,NO
2023-04-12 20:22,27200,80600,3400,NO,NO
2023-04-12 20:24,27200,80400,3400,NO,NO
2023-04-12 20:26,27200,80700,3400,NO,NO
2023-04-12 20:28,27200,80700,3400,NO,NO
2023-04-12 20:30,27200,80700,3400,NO,NO
2023-04-12 20:32,27200,80600,3400,NO,NO
2023-04-12 20:34,27200,80700,3400,NO,NO
2023-04-15 22:20,28900,67400,4048,NO,NO
2023-04-15 22:30,27300,83000,4016,NO,NO
2023-04-15 22:40,27200,83800,3957,NO,NO
2023-04-15 22:50,27200,83800,3984,NO,NO
2023-04-15 23:00,27200,84000,3986,NO,NO
2023-04-15 23:10,27200,83600,3969,NO,NO
2023-04-15 23:20,27100,84400,3980,NO,NO
2023-04-15 23:30,27100,84400,4015,NO,NO
2023-04-15 23:40,27100,84600,4016,NO,NO
2023-04-15 23:50,27000,84200,4015,NO,NO
2023-04-16 00:00,26900,84700,4029,NO,NO
2023-04-16 00:10,26900,85100,4021,NO,NO
2023-04-16 00:20,27000,85500,4023,NO,NO
2023-04-16 00:30,26900,85100,4027,NO,NO
2023-04-16 00:40,26900,84900,4034,NO,NO
2023-04-16 00:50,26800,84100,4033,NO,NO
2023-04-16 01:00,26800,83700,4022,NO,NO
2023-04-16 01:10,26700,83800,4026,NO,NO
2023-04-16 01:20,26700,84200,4027,NO,NO
2023-04-16 01:30,26700,84000,4027,NO,NO
2023-04-16 01:40,26700,84600,4029,NO,NO
2023-04-16 01:50,26600,84600,4026,NO,NO
2023-04-16 02:00,26500,84200,4013,NO,NO
2023-04-16 02:10,26500,84800,4016,NO,NO
2023-04-16 02:20,26500,85700,4026,NO,NO
2023-04-16 02:30,26500,85400,4017,NO,NO
2023-04-16 02:40,26400,86000,4019,NO,NO
2023-04-16 02:50,26400,86300,4013,NO,NO
2023-04-16 03:00,26400,85300,4024,NO,NO
2023-04-16 03:10,26300,85500,4021,NO,NO
2023-04-16 03:20,26300,85500,4019,NO,NO
2023-04-16 03:30,26200,85400,4019,NO,NO
2023-04-16 03:40,26200,85900,4021,NO,NO
2023-04-16 03:50,26200,86100,4021,NO,NO
2023-04-16 04:00,26200,86100,4017,NO,NO
2023-04-16 04:10,26100,86400,4016,NO,NO
2023-04-16 04:20,26100,86600,4013,NO,NO
2023-04-16 04:30,26100,86900,4012,NO,NO
2023-04-16 04:40,25900,87000,3979,NO,NO
2023-04-16 04:50,25900,87000,4011,NO,NO
2023-04-16 05:00,25800,87200,3956,NO,NO
2023-04-16 05:10,25800,87500,3971,NO,NO
2023-04-16 05:20,25800,87700,3968,NO,NO
2023-04-16 07:30,26700,84400,2096,NO,NO
2023-04-16 07:40,26700,84600,2039,NO,NO
2023-04-16 07:50,26800,84500,2102,NO,NO
2023-04-16 08:00,26800,83300,2047,NO,NO
2023-04-16 08:10,26800,84700,2000,NO,NO
2023-04-16 08:20,26700,81400,1872,NO,NO
2023-04-16 12:30,28700,64100,1922,NO,NO
2023-04-16 12:40,29100,70800,2453,NO,NO
2023-04-16 12:50,29200,70300,2717,NO,NO
2023-04-16 13:00,28600,76900,2057,NO,NO
2023-04-16 13:10,28600,74700,1791,NO,NO
2023-04-16 13:20,28500,81000,1703,NO,NO
2023-04-16 13:40,28000,84000,2414,NO,NO
2023-04-16 14:00,27800,90300,1462,NO,NO
2023-04-16 14:20,27700,91400,752,NO,NO
2023-04-16 14:30,27900,91300,571,NO,NO
2023-04-16 14:40,28200,90800,787,NO,NO
2023-04-16 14:50,28400,89100,755,NO,YES
2023-04-16 15:00,28400,87700,795,NO,YES
2023-04-16 15:10,28400,85200,976,NO,YES
2023-04-16 15:20,28200,82700,1199,NO,NO
2023-04-16 15:30,28200,82000,1328,NO,NO
2023-04-16 15:40,28000,82000,1269,NO,NO
2023-04-16 15:50,27900,81800,1311,NO,NO
2023-04-16 16:00,27900,82400,1350,NO,NO
2023-04-16 16:10,27900,82600,1391,NO,NO
2023-04-16 16:20,27900,81900,1423,NO,NO
2023-04-16 16:30,27900,82300,1408,NO,NO
2023-04-16 16:40,28000,82700,1387,NO,NO
2023-04-16 16:50,28100,83600,2234,NO,NO
2023-04-16 17:00,27800,81800,2506,NO,NO
2023-04-16 17:10,27600,79900,2896,NO,NO
2023-04-16 17:20,27600,82200,3190,NO,NO
2023-04-16 17:30,27500,82500,3837,NO,NO
2023-04-16 17:40,27400,82600,3814,NO,NO
2023-04-16 17:50,27500,83000,3840,NO,NO
2023-04-16 18:00,27300,83300,3951,NO,NO
2023-04-16 18:10,27300,84500,3965,NO,NO
2023-04-16 18:20,27200,85500,3962,NO,NO
2023-04-16 18:30,27200,86500,3957,NO,NO
2023-04-16 18:40,27000,85500,3957,NO,NO
